Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867577750,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8550FCK,TM8550FCK004,CV/DKS,SA24,2024,L,PC,4.431,203.826,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867573498,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7499,TM7499001,PRCHT PRPL,SA24,2024,XS,PC,5.187,31.122,USD,Africa,2/16/24,12/19/23,12/26/23,2/16/24,1/30/24,R01,REGULAR,25
867561392,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2422-UB,TM2422-UB003,CACRM,AW23,2023,M,PC,3.563,395.493,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867571223,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7163,TM7163006,CAV/VVGRN,SA24,2024,3XL,PC,6.034,187.054,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867536580,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A024,850,EA24,2024,140 CM,PC,6.58,118.44,USD,SL ,3/26/24,2/20/24,2/26/24,3/26/24,3/22/24,R01,REGULAR,20
867554924,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2727,TJ2727020,CAV/PHNT,SA24,2024,JM,PC,3.955,308.49,USD,Africa,2/9/24,1/10/24,1/17/24,2/9/24,2/9/24,R01,REGULAR,25
867557874,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7163,TJ7163004,VVGRN/CAV,SA24,2024,JL,PC,5.418,330.498,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867559587,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542FCT,TJ8542FCT002,IB,SA24,2024,JS,PC,5.922,59.22,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867556697,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ5040,TJ5040015,*LAPS,SS23,2023,JXS,PC,4.067,142.345,USD,Africa,6/26/23,5/10/23,4/30/23,5/15/23,7/21/23,R01,REGULAR,10
867565155,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3521,TM3521012,MAGCA,SS23,2023,XL,PC,4.2,29.4,USD,Africa,4/7/23,1/15/23,1/22/23,3/30/23,5/12/23,R01,REGULAR,10
867540341,Bulk,PACKING,ML02,Multi 02 pack,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F09E32641,9F09E32641001,BLCCK,FA23,2023,L,PAC,5.25,8751.75,USD,Africa,6/9/23,4/24/23,5/1/23,6/9/23,6/9/23,R01,REGULAR,12
867551784,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8157,TF8157005,EBNYELYE,SA24,2024,16,PC,6.055,12.11,USD,Africa,3/29/24,2/29/24,3/8/24,3/29/24,3/29/24,R01,REGULAR,25
867547611,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2405-UB,TF2405-UB022,CVR,AW23,2023,6,PC,6.272,332.416,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867562430,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2735PFAINS,TM2735PFAINS008,BTGDN,SS23,2023,XL,PC,4.417,119.259,USD,Africa,5/12/23,2/10/23,2/17/23,3/6/23,6/9/23,R01,REGULAR,10
867559158,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537UDA,TJ8537UDA010,AQR/BP,SA24,2024,JXL,PC,3.451,31.059,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867545603,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,SAS21228,SAS21228001,NVY,SS24,2024,6,PC,3.675,113.925,USD,SL ,12/7/23,11/3/23,11/10/23,12/1/23,12/7/23,F01,FASHION,20
867570760,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7122,TM7122049,CAV/TO,SA24,2024,M,PC,6.237,1833.678,USD,Africa,3/1/24,12/27/23,1/4/24,3/1/24,1/26/24,R01,REGULAR,25
867564218,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499205,BG,SA24,2024,3XL,PC,7.35,279.3,USD,Africa,2/2/24,11/28/23,12/5/23,2/2/24,1/30/24,R01,REGULAR,25
867553835,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF9568,TF9568048,STW,SA24,2024,16,PC,6.328,120.232,USD,Africa,3/29/24,11/28/23,12/5/23,2/2/24,3/29/24,R01,REGULAR,25
867577338,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8546FCU,TM8546FCU013,PEC/BP,SA24,2024,4XL,PC,6.167,12.334,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867561875,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721-UB,TM2721-UB038,PCT/IMPBL,AW23,2023,3XL,PC,4.424,13.272,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867565677,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3654,TM3654006,CAV,SS23,2023,XL,PC,9.492,189.84,USD,Africa,5/19/23,2/24/23,3/3/23,3/29/23,6/9/23,R01,REGULAR,10
867575229,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CB,TM8533CB016,TR/BC,SA24,2024,S,PC,4.13,189.98,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867563988,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3496-UB,TM3496-UB053,PCT,AW23,2023,2XL,PC,4.893,53.823,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867559734,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8544FCT,TJ8544FCT005,IB/MB,SA24,2024,JXL,PC,8.764,122.696,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867568036,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5985,TM5985004,CAVIR,AW23,2023,XL,PC,7.056,635.04,USD,Africa,12/1/23,10/16/23,10/14/23,11/10/23,12/1/23,R01,REGULAR,25
867549530,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3858,TF3858008,DDTW,SS23,2023,14,PC,7.07,113.12,USD,Africa,5/4/23,2/24/23,3/3/23,5/4/23,6/9/23,R01,REGULAR,10
867543251,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,JUNIOR,KS4552,KS4552026,WH,FA23,2023,S,PC,3.325,3288.425,USD,SL ,6/22/23,4/30/23,5/7/23,6/20/23,6/20/23,R01,REGULAR,10
867558948,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8222,TJ8222002,LEZE/PECT,SA24,2024,JM,PC,7.56,219.24,USD,Africa,3/29/24,2/29/24,3/8/24,3/29/24,3/29/24,R01,REGULAR,25
867569126,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6811,TM6811001,CAV/DAPRL,SA24,2024,S,PC,9.569,57.414,USD,Africa,12/18/23,10/10/23,10/17/23,12/2/23,1/19/24,R01,REGULAR,25
867575209,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CA,TM8533CA012,CV/DKS,SA24,2024,L,PC,4.13,119.77,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867566832,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4084,TM4084047,MGPHR,SS23,2023,3XL,PC,5.201,93.618,USD,Africa,6/16/23,4/21/23,4/28/23,5/26/23,6/9/23,R01,REGULAR,10
867575622,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537FCZ,TM8537FCZ011,CV/DKS,SA24,2024,M,PC,3.71,1083.32,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867575926,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8538UDA,TM8538UDA003,PEC/BP,SA24,2024,L,PC,3.647,999.278,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867575562,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537FCT,TM8537FCT016,STW/BP,SA24,2024,4XL,PC,3.71,22.26,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867560275,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397082,LBTNA,SS23,2023,4XL,PC,8.547,8.547,USD,Africa,6/12/23,3/13/23,3/20/23,6/9/23,6/9/23,R01,REGULAR,10
867555163,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3492-UB,TJ3492-UB015,BKRD,AW23,2023,JS,PC,3.682,36.82,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867567438,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4499,TM4499013,EBNY,SS23,2023,L,PC,5.369,16.107,USD,Africa,5/30/23,3/19/23,3/26/23,4/28/23,6/9/23,R01,REGULAR,10
867560548,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402026,PECT,SS23,2023,2XL,PC,3.745,3.745,USD,Africa,6/7/23,3/28/23,4/4/23,6/9/23,6/9/23,R01,REGULAR,10
867560306,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397113,PCT,AW23,2023,2XL,PC,8.302,207.55,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867560290,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397097,*STW,SS23,2023,4XL,PC,8.547,8.547,USD,Africa,6/12/23,3/13/23,3/20/23,6/9/23,6/9/23,R01,REGULAR,10
867545438,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,OMR02779,OMR02779019,PNK_002,SS24,2024,14,PC,1.4,140,USD,SL ,2/15/24,11/10/23,11/15/23,12/6/23,12/29/23,F01,FASHION,20
867546040,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,LADIES,SGV20263,SGV20263050,908,SS24,2024,18,PC,2.87,5.74,USD,SL ,12/8/23,10/20/23,10/27/23,11/24/23,12/8/23,R01,REGULAR,25
867541763,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,CMD30927,CMD30927003,EB,SA24,2024,M,PC,4.774,238.7,USD,Africa,2/9/24,1/3/24,1/8/24,2/9/24,1/30/24,R01,REGULAR,25
867553016,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8542FCZ,TF8542FCZ011,CAV,SA24,2024,14,PC,6.251,68.761,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867575235,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CB,TM8533CB022,TR/BC,SA24,2024,4XL,PC,4.13,12.39,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867565612,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3578,TM3578053,IBLUE,SS23,2023,XL,PC,4.466,8.932,USD,Africa,6/16/23,5/15/23,5/3/23,5/26/23,6/23/23,R01,REGULAR,10
867575930,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8538UDA,TM8538UDA007,PEC/BP,SA24,2024,5XL,PC,3.647,10.941,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867571436,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7170,TM7170006,CAV/VVGRN,SA24,2024,3XL,PC,3.906,164.052,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867555166,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3492-UB,TJ3492-UB018,BKRD,AW23,2023,JXL,PC,3.682,92.05,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867536161,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,MENS,331J53W,331J53W001,XNX,AW23,2023,S,PC,5.25,105,USD,Africa,5/19/23,5/12/23,5/15/23,5/9/23,5/26/23,R01,REGULAR,50
867560659,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402137,CAV,SS23,2023,4XL,PC,3.745,29.96,USD,Africa,6/14/23,3/20/23,3/27/23,6/9/23,6/9/23,R01,REGULAR,10
867546556,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHS08781,SHS08781016,TRBLK,SS23,2023,3XL,PC,10.85,130.2,USD,SL ,5/22/23,4/7/23,4/14/23,5/15/23,6/5/23,R01,REGULAR,10
867551589,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7691WP,TF7691WP007,EB/PTGRN,SA24,2024,20,PC,8.449,33.796,USD,Africa,3/26/24,11/7/23,11/14/23,12/22/23,3/26/24,R01,REGULAR,25
867536571,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A015,3940,EA24,2024,152 CM,PC,6.58,65.8,USD,SL ,3/26/24,2/20/24,2/26/24,3/26/24,3/22/24,R01,REGULAR,20
867557872,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7163,TJ7163002,VVGRN/CAV,SA24,2024,JS,PC,5.418,184.212,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867568013,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5959,TM5959005,LAPBLUE,AW23,2023,2XL,PC,7,630,USD,Africa,11/17/23,10/16/23,10/14/23,11/10/23,12/5/23,R01,REGULAR,25
867540297,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F05P11691,9F05P11691001,21,SP24,2024,S,PC,2.59,3108,USD,Africa,8/29/23,7/10/23,7/15/23,8/29/23,8/29/23,R01,REGULAR,36
867563070,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492-2,TM3492-2027,LPBL,SA24,2024,L,PC,3.822,531.258,USD,Africa,10/27/23,9/27/23,10/4/23,10/15/23,11/10/23,R01,REGULAR,25
867559293,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8539PNE,TJ8539PNE005,CV/DKS,SA24,2024,JXL,PC,3.99,466.83,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867544808,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,BOYS,OM3R02755,OM3R02755023,GRN,SS24,2024,12-13Y,PC,1.33,997.5,USD,SL ,10/23/23,9/16/23,9/21/23,10/16/23,10/16/23,F01,FASHION,20
867565253,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3572,TM3572002,MGFF,SS23,2023,3XL,PC,6.657,13.314,USD,Africa,6/16/23,4/26/23,5/3/23,5/26/23,6/16/23,R01,REGULAR,10
867550502,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6891NS,TF6891NS014,CEN/BD,SA24,2024,10,PC,5.712,416.976,USD,Africa,3/1/24,12/27/23,1/4/24,3/1/24,1/12/24,R01,REGULAR,25
867576816,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8544BRN,TM8544BRN010,CV/DKS,SA24,2024,S,PC,9.716,320.628,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867557147,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ6901WP,TJ6901WP004,BD/CE,SA24,2024,JXS,PC,4.13,20.65,USD,Africa,3/1/24,12/27/23,1/4/24,3/1/24,3/1/24,R01,REGULAR,25
867543759,Bulk,PACKING,ML03,Multi 03 pack,KNIT,COTTON,TECH PACK,REGULAR,Sustainable Brand,Levis,BOYS,M3110450A,M3110450A410,01C,AW24,2024,2XL,PAC,5.313,53.13,USD,SL ,3/12/24,1/1/24,2/6/24,2/27/24,3/12/24,R01,REGULAR,0
867548797,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3496-UB,TF3496-UB011,CAV,SP23,2023,14,PC,3.955,79.1,USD,Africa,8/10/23,7/6/23,8/17/23,8/10/23,8/10/23,R01,REGULAR,0
867555919,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3574,TJ3574009,IBLUE,SS23,2023,JL,PC,4.676,9.352,USD,Africa,6/16/23,5/15/23,5/3/23,5/26/23,6/16/23,R01,REGULAR,10
867552703,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8541BRN,TF8541BRN021,DKS/CV,SA24,2024,20,PC,5.544,16.632,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867553386,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8546DZ,TF8546DZ013,PEC/BP,SA24,2024,18,PC,5.852,23.408,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867553637,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8549FCU,TF8549FCU002,TR/BC,SA24,2024,12,PC,3.423,85.575,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867540857,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F35P32691,9F35P32691044,CHILL,FA23,2023,XL,PC,2.59,3626,USD,Africa,5/25/23,5/18/23,5/25/23,5/25/23,6/30/23,R01,REGULAR,48
867561713,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721,TM2721069,AQRS/BB,SA24,2024,4XL,PC,4.522,72.352,USD,Africa,2/9/24,11/28/23,12/5/23,2/2/24,2/9/24,R01,REGULAR,25
867547676,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2406,TF2406029,BLK,SA24,2024,6,PC,3.36,53.76,USD,Africa,2/23/24,11/28/23,12/5/23,2/2/24,2/23/24,R01,REGULAR,25
867562134,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723024,AQR,SS23,2023,5XL,PC,4.767,4.767,USD,Africa,5/12/23,3/20/23,3/27/23,4/6/23,6/9/23,R01,REGULAR,10
867543645,Bulk,PACKING,ML03,Multi 03 pack,KNIT,COTTON,TECH PACK,REGULAR,Sustainable Brand,Levis,BOYS,M3110450A,M3110450A296,98T,AW24,2024,S,PAC,5.39,188.65,USD,SL ,3/12/24,2/3/24,12/27/23,2/5/24,3/12/24,R01,REGULAR,36
867575663,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537MKD,TM8537MKD004,AQR/BP,SA24,2024,L,PC,3.71,126.14,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867543050,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,KF351NX0ZM,KF351NX0ZM017,ASMEL,FA23,2023,S,PC,8.421,7578.9,USD,Africa,6/30/23,5/25/23,5/18/23,6/30/23,7/14/23,R01,REGULAR,36
867565950,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3858,TM3858002,CBCH,SS23,2023,M,PC,7.392,1330.56,USD,Africa,5/4/23,2/24/23,3/3/23,5/4/23,6/9/23,R01,REGULAR,10
867546441,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHF09162,SHF09162013,429,SS24,2024,M,PC,4.55,77.35,USD,SL ,12/8/23,10/20/23,10/27/23,11/20/23,12/8/23,R01,REGULAR,25
867543049,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,KF351NX0ZM,KF351NX0ZM016,ASMEL,FA23,2023,M,PC,8.421,15157.8,USD,Africa,6/30/23,5/25/23,5/18/23,6/30/23,7/14/23,R01,REGULAR,36
867536359,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,WOMENS,351L1RW,351L1RW003,A00,AW23,2023,M,PC,6.44,193.2,USD,Africa,6/29/23,5/4/23,5/8/23,5/9/23,5/26/23,R01,REGULAR,50
867548563,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492PFAINS,TF3492PFAINS003,BTGDN,SS23,2023,14,PC,3.717,200.718,USD,Africa,4/28/23,2/10/23,2/17/23,3/6/23,5/12/23,R01,REGULAR,10
867555723,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3515,TJ3515002,MAGCA,SS23,2023,JXL,PC,5.873,88.095,USD,Africa,5/12/23,1/15/23,1/22/23,3/16/23,5/12/23,R01,REGULAR,10
867571761,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7189,TM7189006,CAV/VVGRN,SA24,2024,3XL,PC,4.627,46.27,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867552595,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8539DZ,TF8539DZ001,CV/DKS,SA24,2024,8,PC,4.214,12.642,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867576130,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539UDA,TM8539UDA009,PEC/BP,SA24,2024,XS,PC,4.431,26.586,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867546611,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHS08783,SHS08783006,BLACK,SS23,2023,XS,PC,7.287,36.435,USD,SL ,5/22/23,4/7/23,4/14/23,5/15/23,6/5/23,R01,REGULAR,10
867540271,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F05P10691,9F05P10691003,MIDNG,FA23,2023,S,PC,2.59,3367,USD,Africa,5/19/23,3/1/23,3/8/23,5/19/23,6/9/23,R01,REGULAR,48
