Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867554900,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2726,TJ2726006,TRRED,SS23,2023,JL,15,PC,4.199999999999999,62.999999999999986,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-20,2023-06-09,R01,REGULAR,10
867545756,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,MENS,SDA06835,SDA06835002,GRN,SS24,2024,S,47,PC,2.8,131.6,USD,SL ,2023-12-07,2023-11-03,2023-11-10,2023-12-01,2023-12-07,F01,FASHION,20
867576063,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539FCZ,TM8539FCZ013,PEC/BP,SA24,2024,4XL,6,PC,4.431,26.586,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867576537,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8542CA,TM8542CA011,CAV,SA24,2024,M,40,PC,6.58,263.2,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867549369,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3575,TF3575021,CVTRW,SS23,2023,8,1,PC,5.8660000000000005,5.8660000000000005,USD,Africa,2023-06-16,2023-05-15,2023-05-03,2023-05-26,2023-06-16,R01,REGULAR,10
867569739,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6977,TM6977007,TO/BD,SA24,2024,4XL,3,PC,5.186999999999999,15.560999999999998,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-01-26,R01,REGULAR,25
867549927,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF5407-UB,TF5407-UB018,CVR,AW23,2023,6,30,PC,4.8229999999999995,144.69,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867575972,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539CB,TM8539CB003,CV/DKS,SA24,2024,L,261,PC,4.431,1156.491,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867568538,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6753,TM6753005,FR,SA24,2024,2XL,7,PC,7.007,49.049,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2024-01-12,R01,REGULAR,25
867578462,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TU9782,TU9782007,MLTI,AW24,2024,4XL,7,PC,8.26,57.82,USD,Africa,2024-01-19,2023-12-29,2024-01-05,2024-01-19,2024-01-19,R01,REGULAR,25
867563179,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492-UB,TM3492-UB088,BRTWT,AW23,2023,2XL,8,PC,3.724,29.792,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867578048,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TU8623,TU8623004,RD,WI24,2024,XL,17,PC,8.26,140.42,USD,Africa,2024-01-12,2023-12-12,2023-12-19,2024-01-26,2024-01-12,R01,REGULAR,25
867567314,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4331,TM4331004,CHRED,SS23,2023,XL,4,PC,8.12,32.48,USD,Africa,2023-05-12,2023-03-19,2023-03-26,2023-04-28,2023-06-09,R01,REGULAR,10
867576534,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8542CA,TM8542CA008,BS,SA24,2024,4XL,3,PC,6.58,19.74,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867576239,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541DZ,TM8541DZ011,IB/MB,SA24,2024,M,253,PC,5.837999999999999,1477.014,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867557494,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7071WP,TJ7071WP001,CAV/PP,SA24,2024,JXS,18,PC,4.172,75.09599999999999,USD,Africa,2024-03-29,2024-02-29,2024-03-06,2024-03-29,2024-03-29,R01,REGULAR,25
867578613,Bulk,SINGLE,SING,Single,WOVEN,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,MENS,WP811,WP811055,DS0,SS24,2024,38,133,PC,6.194999999999999,823.935,USD,SL ,2024-02-22,2023-12-29,2024-01-05,2024-02-15,2024-02-20,R01,REGULAR,10
867575541,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537FCK,TM8537FCK016,TR/BC,SA24,2024,4XL,11,PC,3.709999999999999,40.809999999999995,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867577989,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TU10191,TU10191006,MLT,WI24,2024,3XL,12,PC,8.26,99.12,USD,Africa,2024-02-23,2024-02-05,2024-02-08,2024-02-23,2024-02-23,R01,REGULAR,25
867575404,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537BRN,TM8537BRN008,AQR/BP,SA24,2024,4XL,2,PC,3.709999999999999,7.419999999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867563594,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3494,TM3494019,BG,SA24,2024,M,73,PC,3.5,255.5,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-30,R01,REGULAR,25
867577750,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8550FCK,TM8550FCK004,CV/DKS,SA24,2024,L,46,PC,4.431,203.826,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867573498,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7499,TM7499001,PRCHT PRPL,SA24,2024,XS,6,PC,5.186999999999999,31.121999999999996,USD,Africa,2024-02-16,2023-12-19,2023-12-26,2024-02-16,2024-01-30,R01,REGULAR,25
867561392,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2422-UB,TM2422-UB003,CACRM,AW23,2023,M,111,PC,3.5629999999999997,395.493,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867571223,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7163,TM7163006,CAV/VVGRN,SA24,2024,3XL,31,PC,6.033999999999999,187.05399999999997,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867536580,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A024,850,EA24,2024,140 CM,18,PC,6.58,118.44,USD,SL ,2024-03-26,2024-02-20,2024-02-26,2024-03-26,2024-03-22,R01,REGULAR,20
867554924,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2727,TJ2727020,CAV/PHNT,SA24,2024,JM,78,PC,3.955,308.49,USD,Africa,2024-02-09,2024-01-10,2024-01-17,2024-02-09,2024-02-09,R01,REGULAR,25
867557874,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7163,TJ7163004,VVGRN/CAV,SA24,2024,JL,61,PC,5.418,330.498,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867559587,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542FCT,TJ8542FCT002,IB,SA24,2024,JS,10,PC,5.922000000000001,59.220000000000006,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867556697,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ5040,TJ5040015,*LAPS,SS23,2023,JXS,35,PC,4.066999999999999,142.34499999999997,USD,Africa,2023-06-26,2023-05-10,2023-04-30,2023-05-15,2023-07-21,R01,REGULAR,10
867565155,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3521,TM3521012,MAGCA,SS23,2023,XL,7,PC,4.199999999999999,29.399999999999995,USD,Africa,2023-04-07,2023-01-15,2023-01-22,2023-03-30,2023-05-12,R01,REGULAR,10
867540341,Bulk,PACKING,ML02,Multi 02 pack,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F09E32641,9F09E32641001,BLCCK,FA23,2023,L,1667,PAC,5.25,8751.75,USD,Africa,2023-06-09,2023-04-24,2023-05-01,2023-06-09,2023-06-09,R01,REGULAR,12
867551784,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8157,TF8157005,EBNYELYE,SA24,2024,16,2,PC,6.055,12.11,USD,Africa,2024-03-29,2024-02-29,2024-03-08,2024-03-29,2024-03-29,R01,REGULAR,25
867547611,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2405-UB,TF2405-UB022,CVR,AW23,2023,6,53,PC,6.272,332.416,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867562430,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2735PFAINS,TM2735PFAINS008,BTGDN,SS23,2023,XL,27,PC,4.417,119.259,USD,Africa,2023-05-12,2023-02-10,2023-02-17,2023-03-06,2023-06-09,R01,REGULAR,10
867559158,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537UDA,TJ8537UDA010,AQR/BP,SA24,2024,JXL,9,PC,3.4509999999999996,31.058999999999997,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867545603,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,SAS21228,SAS21228001,NVY,SS24,2024,6,31,PC,3.675,113.925,USD,SL ,2023-12-07,2023-11-03,2023-11-10,2023-12-01,2023-12-07,F01,FASHION,20
867570760,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7122,TM7122049,CAV/TO,SA24,2024,M,294,PC,6.237,1833.678,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-01-26,R01,REGULAR,25
867564218,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499205,BG,SA24,2024,3XL,38,PC,7.35,279.3,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-30,R01,REGULAR,25
867553835,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF9568,TF9568048,STW,SA24,2024,16,19,PC,6.327999999999999,120.232,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867577338,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8546FCU,TM8546FCU013,PEC/BP,SA24,2024,4XL,2,PC,6.167,12.334,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867561875,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721-UB,TM2721-UB038,PCT/IMPBL,AW23,2023,3XL,3,PC,4.4239999999999995,13.271999999999998,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867565677,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3654,TM3654006,CAV,SS23,2023,XL,20,PC,9.492,189.83999999999995,USD,Africa,2023-05-19,2023-02-24,2023-03-03,2023-03-29,2023-06-09,R01,REGULAR,10
867575229,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CB,TM8533CB016,TR/BC,SA24,2024,S,46,PC,4.13,189.98,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867563988,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3496-UB,TM3496-UB053,PCT,AW23,2023,2XL,11,PC,4.893,53.823,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867559734,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8544FCT,TJ8544FCT005,IB/MB,SA24,2024,JXL,14,PC,8.764,122.696,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867568036,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5985,TM5985004,CAVIR,AW23,2023,XL,90,PC,7.055999999999999,635.04,USD,Africa,2023-12-01,2023-10-16,2023-10-14,2023-11-10,2023-12-01,R01,REGULAR,25
867549530,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3858,TF3858008,DDTW,SS23,2023,14,16,PC,7.069999999999999,113.12,USD,Africa,2023-05-04,2023-02-24,2023-03-03,2023-05-04,2023-06-09,R01,REGULAR,10
867543251,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,JUNIOR,KS4552,KS4552026,WH,FA23,2023,S,989,PC,3.3249999999999997,3288.4249999999997,USD,SL ,2023-06-22,2023-04-30,2023-05-07,2023-06-20,2023-06-20,R01,REGULAR,10
867558948,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8222,TJ8222002,LEZE/PECT,SA24,2024,JM,29,PC,7.56,219.24,USD,Africa,2024-03-29,2024-02-29,2024-03-08,2024-03-29,2024-03-29,R01,REGULAR,25
867569126,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6811,TM6811001,CAV/DAPRL,SA24,2024,S,6,PC,9.569,57.413999999999994,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2024-01-19,R01,REGULAR,25
867575209,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CA,TM8533CA012,CV/DKS,SA24,2024,L,29,PC,4.13,119.77,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867566832,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4084,TM4084047,MGPHR,SS23,2023,3XL,18,PC,5.201,93.618,USD,Africa,2023-06-16,2023-04-21,2023-04-28,2023-05-26,2023-06-09,R01,REGULAR,10
867575622,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537FCZ,TM8537FCZ011,CV/DKS,SA24,2024,M,292,PC,3.709999999999999,1083.32,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867575926,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8538UDA,TM8538UDA003,PEC/BP,SA24,2024,L,274,PC,3.647,999.278,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867575562,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537FCT,TM8537FCT016,STW/BP,SA24,2024,4XL,6,PC,3.709999999999999,22.26,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867560275,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397082,LBTNA,SS23,2023,4XL,1,PC,8.547,8.547,USD,Africa,2023-06-12,2023-03-13,2023-03-20,2023-06-09,2023-06-09,R01,REGULAR,10
867555163,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3492-UB,TJ3492-UB015,BKRD,AW23,2023,JS,10,PC,3.681999999999999,36.81999999999999,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867567438,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4499,TM4499013,EBNY,SS23,2023,L,3,PC,5.369,16.107,USD,Africa,2023-05-30,2023-03-19,2023-03-26,2023-04-28,2023-06-09,R01,REGULAR,10
867560548,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402026,PECT,SS23,2023,2XL,1,PC,3.745,3.745,USD,Africa,2023-06-07,2023-03-28,2023-04-04,2023-06-09,2023-06-09,R01,REGULAR,10
867560306,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397113,PCT,AW23,2023,2XL,25,PC,8.302,207.55,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867560290,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397097,*STW,SS23,2023,4XL,1,PC,8.547,8.547,USD,Africa,2023-06-12,2023-03-13,2023-03-20,2023-06-09,2023-06-09,R01,REGULAR,10
867545438,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,OMR02779,OMR02779019,PNK_002,SS24,2024,14,100,PC,1.4,140.0,USD,SL ,2024-02-15,2023-11-10,2023-11-15,2023-12-06,2023-12-29,F01,FASHION,20
867546040,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,LADIES,SGV20263,SGV20263050,908,SS24,2024,18,2,PC,2.8699999999999997,5.739999999999999,USD,SL ,2023-12-08,2023-10-20,2023-10-27,2023-11-24,2023-12-08,R01,REGULAR,25
867541763,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,CMD30927,CMD30927003,EB,SA24,2024,M,50,PC,4.774,238.7,USD,Africa,2024-02-09,2024-01-03,2024-01-08,2024-02-09,2024-01-30,R01,REGULAR,25
867553016,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8542FCZ,TF8542FCZ011,CAV,SA24,2024,14,11,PC,6.2509999999999994,68.761,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867575235,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8533CB,TM8533CB022,TR/BC,SA24,2024,4XL,3,PC,4.13,12.39,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867565612,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3578,TM3578053,IBLUE,SS23,2023,XL,2,PC,4.465999999999999,8.931999999999999,USD,Africa,2023-06-16,2023-05-15,2023-05-03,2023-05-26,2023-06-23,R01,REGULAR,10
867575930,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8538UDA,TM8538UDA007,PEC/BP,SA24,2024,5XL,3,PC,3.647,10.941,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867571436,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7170,TM7170006,CAV/VVGRN,SA24,2024,3XL,42,PC,3.906,164.052,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867555166,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3492-UB,TJ3492-UB018,BKRD,AW23,2023,JXL,25,PC,3.681999999999999,92.04999999999998,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867536161,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,MENS,331J53W,331J53W001,XNX,AW23,2023,S,20,PC,5.25,105.0,USD,Africa,2023-05-19,2023-05-12,2023-05-15,2023-05-09,2023-05-26,R01,REGULAR,50
867560659,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402137,CAV,SS23,2023,4XL,8,PC,3.745,29.959999999999997,USD,Africa,2023-06-14,2023-03-20,2023-03-27,2023-06-09,2023-06-09,R01,REGULAR,10
867546556,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHS08781,SHS08781016,TRBLK,SS23,2023,3XL,12,PC,10.85,130.2,USD,SL ,2023-05-22,2023-04-07,2023-04-14,2023-05-15,2023-06-05,R01,REGULAR,10
867551589,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7691WP,TF7691WP007,EB/PTGRN,SA24,2024,20,4,PC,8.449,33.796,USD,Africa,2024-03-26,2023-11-07,2023-11-14,2023-12-22,2024-03-26,R01,REGULAR,25
867536571,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A015,3940,EA24,2024,152 CM,10,PC,6.58,65.8,USD,SL ,2024-03-26,2024-02-20,2024-02-26,2024-03-26,2024-03-22,R01,REGULAR,20
867557872,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7163,TJ7163002,VVGRN/CAV,SA24,2024,JS,34,PC,5.418,184.212,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867568013,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5959,TM5959005,LAPBLUE,AW23,2023,2XL,90,PC,7.0,630.0,USD,Africa,2023-11-17,2023-10-16,2023-10-14,2023-11-10,2023-12-05,R01,REGULAR,25
867540297,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F05P11691,9F05P11691001,21,SP24,2024,S,1200,PC,2.59,3108.0,USD,Africa,2023-08-29,2023-07-10,2023-07-15,2023-08-29,2023-08-29,R01,REGULAR,36
867563070,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492-2,TM3492-2027,LPBL,SA24,2024,L,139,PC,3.822,531.2579999999999,USD,Africa,2023-10-27,2023-09-27,2023-10-04,2023-10-15,2023-11-10,R01,REGULAR,25
867559293,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8539PNE,TJ8539PNE005,CV/DKS,SA24,2024,JXL,117,PC,3.99,466.83,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867544808,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,BOYS,OM3R02755,OM3R02755023,GRN,SS24,2024,12-13Y,750,PC,1.3299999999999998,997.5,USD,SL ,2023-10-23,2023-09-16,2023-09-21,2023-10-16,2023-10-16,F01,FASHION,20
867565253,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3572,TM3572002,MGFF,SS23,2023,3XL,2,PC,6.656999999999999,13.313999999999998,USD,Africa,2023-06-16,2023-04-26,2023-05-03,2023-05-26,2023-06-16,R01,REGULAR,10
867550502,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6891NS,TF6891NS014,CEN/BD,SA24,2024,10,73,PC,5.712,416.976,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-01-12,R01,REGULAR,25
